index,x1_b,x1_t,x2_b,x2_t,x3_b,x3_t,x4_b,x4_t,x5_b,x5_t,x6_b,x6_t,x7_b,x7_t,x8_b,x8_t,x9_b,x9_t,x10_b,x10_t,_cons_b,_cons_t,nobs,ncoef,r2adj
1021,0.0028413266,0.8960256,,,-0.0030559276,-0.9642738,0.0036890295,1.1668425,0.0034323977,1.0838828,0.0013728442,0.4330775,0.0021641953,0.68413556,-0.0019142702,-0.60445213,-0.0020833504,-0.65790355,0.0024648174,0.7768614,,,100000,10,-2.670317056696625e-5
242,,,0.0010739451,0.33899018,,,,,0.0034606408,1.0928572,0.0013470092,0.42494112,0.0021654614,0.6845287,-0.0019123661,-0.6038529,,,,,,,100000,6,-2.6756026357377394e-5
899,0.00283742,0.8948267,0.0010849828,0.3424799,,,,,,,,,,,-0.0019109106,-0.6034324,-0.0020804806,-0.65699846,0.0024917182,0.78535753,,,100000,6,-2.6756026357377394e-5
235,0.0028265615,0.89138025,0.0010911823,0.34443069,,,0.0037157522,1.1753178,,,0.0013505281,0.4260385,0.0021604467,0.68294644,-0.001907783,-0.6024068,,,,,,,100000,7,-2.6862029248730934e-5
933,0.0028648004,0.9034373,,,-0.0030425894,-0.9600803,,,,,0.0013819083,0.43593985,,,-0.0018989982,-0.5996325,-0.0020763862,-0.6557058,0.0024955205,0.78655976,,,100000,7,-2.6862029248730934e-5
367,0.0028484296,0.8982618,0.0010788637,0.34053916,-0.0030265825,-0.9550206,0.00371759,1.1758988,,,0.0013817034,0.43589863,0.0021543936,0.6810304,,,-0.0020712914,-0.6541118,,,,,100000,8,-2.7027643078048058e-5
374,,,0.0010612565,0.33498183,-0.0030306398,-0.95629776,,,0.0034707617,1.0960423,0.0013783153,0.43484262,0.0021596316,0.68268347,,,-0.0020526713,-0.64823675,,,,,100000,7,-2.7040853912696505e-5
614,,,0.0010852356,0.34255165,-0.003019132,-0.9526783,,,,,0.0013808255,0.43563345,0.0021452822,0.678153,,,,,0.0024925107,0.7856246,,,100000,6,-2.7113672108391995e-5
762,,,0.001096878,0.3462238,,,0.0036996084,1.1701932,0.0034193008,1.0797518,0.0013398711,0.42268512,0.002176412,0.6879879,-0.0019144908,-0.60452247,,,0.0024526585,0.77304286,,,100000,8,-2.714686071292327e-5
974,,,0.0011078938,0.34970322,-0.0030173555,-0.95211995,0.0037311327,1.1801951,,,,,0.0021574942,0.68201053,-0.0019235937,-0.607436,-0.002076184,-0.6556439,0.002493533,0.7859269,,,100000,8,-2.714686071292327e-5
454,,,0.0010847093,0.34239003,-0.0030118122,-0.9503723,,,,,,,0.0021463293,0.6784834,-0.0019215733,-0.6067989,-0.0020518291,-0.64797044,,,,,100000,6,-2.7173279733672118e-5
471,0.0028451923,0.897267,0.001058112,0.33398876,-0.0030422998,-0.9599703,,,0.003468118,1.0952013,,,0.0021588092,0.6824235,-0.0019289453,-0.60912496,-0.002060383,-0.6506673,,,,,100000,8,-2.7206469530360877e-5
631,0.002845172,0.89724475,0.0010584419,0.33408841,-0.0030496272,-0.9622788,,,0.0034479124,1.0887967,0.0014030309,0.44262832,0.0021573945,0.6819767,,,,,0.0024649808,0.77692753,,,100000,8,-2.7206469530360877e-5
674,,,0.0010881705,0.3434868,,,,,,,0.0013487646,0.4254936,,,-0.001899211,-0.5997003,,,0.0024834953,0.7827837,,,100000,5,-2.724609587678728e-5
894,,,0.0010842371,0.3422306,-0.0030356217,-0.9578685,0.003701119,1.1706704,0.0034289104,1.0827756,0.0013711645,0.4325826,0.0021703409,0.6860665,,,-0.0020769879,-0.65589815,0.0024750547,0.7800814,,,100000,9,-2.7252869633231924e-5
427,0.0028350719,0.89405805,0.0010815497,0.3413956,,,0.003713878,1.1747268,,,0.0013497946,0.4258071,,,-0.0019039464,-0.6011949,-0.0020696656,-0.65359867,,,,,100000,7,-2.727928679790992e-5
711,0.0028430053,0.89658475,0.0010820335,0.3415403,-0.0030309968,-0.95641553,,,,,,,0.0021443001,0.6778424,-0.00191961,-0.6061788,,,0.0024834485,0.7827695,,,100000,7,-2.727928679790992e-5
434,,,0.0010642292,0.33592865,,,,,0.003451193,1.0898815,0.0013460383,0.4246348,,,-0.0019085589,-0.6026502,-0.0020513504,-0.6478201,,,,,100000,6,-2.7352102609068396e-5
806,,,0.0010756641,0.33953583,-0.0030221934,-0.9536466,,,,,0.0013799027,0.4353423,,,,,-0.0020696502,-0.65358245,0.002505984,0.78985125,,,100000,6,-2.7352102609068396e-5
991,0.0028277177,0.8917483,0.001080887,0.34117258,-0.0030472649,-0.9615357,0.0036975772,1.1695473,0.003426331,1.0819551,,,0.0021694966,0.6857993,-0.0019311827,-0.6098303,-0.002084472,-0.65825665,0.0024661464,0.77727497,,,100000,10,-2.7358880674066555e-5
823,0.002853703,0.89992905,0.001048906,0.33108371,-0.003052634,-0.96322966,,,0.0034384667,1.0858217,0.0014022514,0.4423824,,,,,-0.002078213,-0.6562821,0.0024784573,0.7811551,,,100000,8,-2.7504513617326865e-5
954,,,0.001087225,0.34318236,,,0.0036977034,1.1695924,0.0034097675,1.0767492,0.0013390314,0.42242023,,,-0.0019105433,-0.60327566,-0.0020753006,-0.65536565,0.002466283,0.7773173,,,100000,8,-2.7504513617326865e-5
481,0.0028530266,0.8997335,,,,,,,,,0.0013682616,0.43163782,0.0021471425,0.67875403,-0.0018986607,-0.5995268,-0.0020642446,-0.6518878,,,,,100000,6,-2.753092548468672e-5
1001,0.0028354123,0.89417106,,,,,0.0037102888,1.173591,,,0.0013610959,0.4293732,0.0021583235,0.6822862,-0.0019006757,-0.60016197,-0.0020884252,-0.6595064,0.0024837016,0.78283334,,,100000,8,-2.756412243476447e-5
246,,,0.0010607354,0.33481735,-0.0030361137,-0.9580241,,,0.0034765245,1.0978584,0.0013560702,0.42779744,0.0021582942,0.6822609,-0.0019174326,-0.6054515,,,,,,,100000,7,-2.7577327904371174e-5
691,0.0028317836,0.8930311,0.0010613395,0.33501142,,,,,0.0034286294,1.0827256,0.001371046,0.43251234,,,-0.0019065937,-0.6020293,,,0.0024559498,0.7740815,,,100000,7,-2.7577327904371174e-5
903,0.0028514308,0.89923584,0.0010724617,0.33852443,-0.003034046,-0.9573799,,,,,,,,,-0.0019157911,-0.60497254,-0.0020772258,-0.65597,0.0024968204,0.78696424,,,100000,7,-2.7577327904371174e-5
1008,,,,,,,,,0.0034478072,1.0887883,0.0013575339,0.42826217,0.0021632288,0.68383384,-0.0019052796,-0.6016146,-0.0020699196,-0.65366757,0.0024705909,0.7786839,,,100000,7,-2.763693612584106e-5
239,0.0028399506,0.89559335,0.001078446,0.34040728,-0.0030319653,-0.956718,0.0037167748,1.1756411,,,0.0013594857,0.42886215,0.002153066,0.68061084,-0.0019127129,-0.6039625,,,,,,,100000,8,-2.774294888707729e-5
766,,,0.0010837305,0.34207064,-0.0030410131,-0.95956856,0.003700315,1.1704162,0.0034349002,1.0846634,0.0013489666,0.42555243,0.0021690645,0.68566316,-0.001919534,-0.60611385,,,0.0024577798,0.7746557,,,100000,9,-2.784896376906154e-5
874,,,0.0011130719,0.35133895,,,0.0037225403,1.1774706,,,0.0013593243,0.428849,0.0021646349,0.6842695,,,-0.002082025,-0.65748906,0.0024941417,0.78611755,,,100000,7,-2.7994585453550158e-5
611,0.002839243,0.8953857,0.0010871935,0.34317026,,,,,,,0.0013916569,0.43904197,0.0021512068,0.6800274,,,,,0.0024841519,0.78299016,,,100000,6,-2.8067394111319643e-5
678,,,0.0010752036,0.33939043,-0.0030274815,-0.95531416,,,,,0.0013579178,0.42837915,,,-0.0019042756,-0.60129845,,,0.0024888096,0.78445727,,,100000,6,-2.8067394111319643e-5
354,,,0.0010904307,0.34419727,,,,,,,0.0013660876,0.4309867,0.0021535237,0.68075955,,,-0.0020578462,-0.6498711,,,,,100000,5,-2.808059428383025e-5
371,0.0028421981,0.8963099,0.0010636683,0.33574378,,,,,0.0034485743,1.0890462,0.0013886086,0.43808147,0.0021658465,0.68464965,,,-0.002066517,-0.65260494,,,,,100000,7,-2.8113801896267887e-5
438,,,0.0010511761,0.33180523,-0.0030390767,-0.9589612,,,0.0034671908,1.0949188,0.0013552442,0.4275369,,,-0.0019136103,-0.6042441,-0.0020478037,-0.6466993,,,,,100000,7,-2.8113801896267887e-5
431,0.0028483118,0.89822406,0.0010686476,0.33731982,-0.003035113,-0.9577133,0.0037147445,1.1750007,,,0.0013586027,0.4285836,,,-0.001908924,-0.6027656,-0.0020665184,-0.65260416,,,,,100000,8,-2.821981942657814e-5
695,0.0028453036,0.8972857,0.001048429,0.33093312,-0.0030579662,-0.9649111,,,0.0034444497,1.0877074,0.0013800568,0.43535277,,,-0.001911543,-0.60359126,,,0.002461001,0.77567214,,,100000,8,-2.821981942657814e-5
971,0.0028217942,0.8898909,0.0011097135,0.35027814,,,0.0037187827,1.1762787,,,,,0.002163491,0.6839077,-0.0019173106,-0.60545224,-0.0020895994,-0.65987617,0.002485231,0.7833104,,,100000,8,-2.821981942657814e-5
451,0.002839464,0.89547104,0.0010868399,0.34306318,,,,,,,,,0.0021524543,0.68042123,-0.0019153653,-0.60483915,-0.002065448,-0.65226704,,,,,100000,6,-2.8246216986937966e-5
978,,,0.001092122,0.34472576,,,,,0.003441359,1.08674,,,0.0021686354,0.68553114,-0.0019220929,-0.6069611,-0.0020711722,-0.6540623,0.0024719571,0.7791093,,,100000,7,-2.83522347814813e-5
958,,,0.0010740653,0.3390253,-0.0030440316,-0.96052307,0.0036984351,1.1698233,0.003425408,1.0816736,0.0013481453,0.42529336,,,-0.00191567,-0.6048933,-0.0020720274,-0.6543314,0.0024712738,0.7788888,,,100000,9,-2.8385448491263787e-5
1005,0.0028488163,0.89838874,,,-0.003038399,-0.9587544,0.0037113363,1.173922,,,0.0013703112,0.43227828,0.002150827,0.6799141,-0.0019056184,-0.6017217,-0.0020851388,-0.6584678,0.0024890106,0.7845054,,,100000,9,-2.8385448491263787e-5
1012,,,,,-0.0030420183,-0.95989376,,,0.003463062,1.0935909,0.0013663318,0.4310356,0.0021559764,0.6815388,-0.0019103887,-0.6032267,-0.0020666276,-0.6526273,0.0024757213,0.78029954,,,100000,8,-2.839864587889096e-5
485,0.0028668337,0.90407836,,,-0.0030330624,-0.95707196,,,,,0.0013771908,0.43445256,0.0021397932,0.67642844,-0.0019034198,-0.6010286,-0.0020611165,-0.65089923,,,,,100000,7,-2.8471451223976985e-5
891,0.0028244606,0.8907085,0.0010865186,0.3429513,,,0.003689199,1.1668899,0.003407061,1.0758866,0.001381585,0.43586147,0.002176558,0.68803316,,,-0.0020905214,-0.66016746,0.0024669184,0.7775172,,,100000,9,-2.8504667318296484e-5
803,0.0028477195,0.8980528,0.0010776706,0.34016976,,,,,,,0.0013908654,0.43879226,,,,,-0.0020833015,-0.6578891,0.0024975662,0.7871981,,,100000,6,-2.854425511289449e-5
226,,,0.0010901032,0.34409383,,,,,,,0.0013440755,0.4240152,0.0021522397,0.6803538,-0.0019036229,-0.60109335,,,,,,,100000,5,-2.8676664574733834e-5
746,,,0.0011124377,0.35113868,,,0.0037215871,1.1771692,,,0.0013371317,0.42182067,0.0021632111,0.6838196,-0.0019060863,-0.60187006,,,0.002476892,0.7806998,,,100000,7,-2.8709884109190398e-5
243,0.0028337731,0.8936585,0.0010632765,0.33562008,,,,,0.0034543646,1.0908711,0.0013664309,0.43105742,0.0021645722,0.6842469,-0.001911007,-0.603423,,,,,,,100000,7,-2.8829100551908127e-5
615,0.0028533973,0.89983994,0.0010747025,0.33922425,-0.003032001,-0.9567285,,,,,0.0014005301,0.4418391,0.0021439334,0.67772585,,,,,0.0024893258,0.7846195,,,100000,7,-2.888870877315597e-5
375,0.002855538,0.90050757,0.0010507156,0.33165213,-0.0030432665,-0.96027166,,,0.003464287,1.0939938,0.0013975879,0.4409121,0.002158412,0.6822973,,,-0.0020632187,-0.65156275,,,,,100000,8,-2.8935125235829418e-5
506,,,0.0010893113,0.34383804,,,0.0037084075,1.1729763,0.0034356539,1.084942,0.001334402,0.42096075,0.0021774713,0.6883218,-0.0019151799,-0.6047396,-0.0020603887,-0.6506723,,,,,100000,8,-2.8935125235829418e-5
878,,,0.0011007285,0.34743953,-0.0030181317,-0.9523612,0.0037236593,1.1778241,,,0.0013684095,0.43171316,0.0021572195,0.68192303,,,-0.0020787725,-0.65646124,0.0024993469,0.7877566,,,100000,8,-2.8935125235829418e-5
418,,,0.001080453,0.34105325,,,,,,,0.0013432149,0.42374375,,,-0.0018999199,-0.5999236,-0.002052914,-0.6483131,,,,,100000,5,-2.903430674905394e-5
358,,,0.0010775041,0.34011367,-0.003012655,-0.9506344,,,,,0.0013751845,0.43385467,0.002146195,0.6784404,,,-0.0020544487,-0.6487976,,,,,100000,6,-2.9080723739527414e-5
975,0.0028353243,0.89414865,0.0010968687,0.3462205,-0.003029887,-0.9560639,0.003719785,1.1765954,,,,,0.0021562027,0.6816016,-0.0019224907,-0.607087,-0.002086302,-0.65883434,0.002490278,0.7848997,,,100000,9,-2.91007614541261e-5
982,,,0.0010798528,0.34084985,-0.0030338047,-0.9572971,,,0.0034569988,1.0916643,,,0.0021613482,0.68322515,-0.001927017,-0.6085149,-0.0020677373,-0.65297675,0.0024771625,0.7807486,,,100000,8,-2.9113951688142237e-5
455,0.0028533766,0.89984936,0.0010742908,0.33909884,-0.0030245606,-0.9543845,,,,,,,0.0021452499,0.6781416,-0.001920237,-0.60637623,-0.0020621314,-0.6512189,,,,,100000,7,-2.9186749879617224e-5
938,,,0.0011029895,0.348162,,,0.0037198826,1.1766319,,,0.0013364879,0.42161757,,,-0.0019019628,-0.6005676,-0.0020771597,-0.65595216,0.0024902755,0.78489804,,,100000,7,-2.9186749879617224e-5
895,0.0028381513,0.8950167,0.0010735946,0.3388687,-0.0030481345,-0.96180624,0.003689986,1.1671387,0.0034225814,1.0807731,0.0013908508,0.43878245,0.0021692787,0.68572986,,,-0.002087167,-0.6591077,0.0024720705,0.77913964,,,100000,10,-2.92067909757332e-5
763,0.0028158762,0.8880068,0.0010859465,0.34277064,,,0.003688339,1.166618,0.00341296,1.0777459,0.0013593041,0.42880502,0.0021752038,0.68760526,-0.0019131787,-0.60410744,,,0.0024494263,0.77202284,,,100000,9,-2.9219980281158797e-5
435,0.002842111,0.896282,0.0010535921,0.33256847,,,,,0.0034449336,1.0879006,0.0013656251,0.4308032,,,-0.0019073186,-0.60225785,-0.002061731,-0.65109324,,,,,100000,7,-2.9246358100865066e-5
675,0.002839173,0.89536303,0.0010770782,0.33998272,,,,,,,0.0013687062,0.43177396,,,-0.0018979696,-0.5993077,,,0.0024803502,0.78179115,,,100000,6,-2.9259546615145737e-5
807,0.0028618057,0.90248555,0.0010650944,0.3361969,-0.0030351062,-0.9577105,,,,,0.0013996866,0.44157296,,,,,-0.0020800878,-0.6568735,0.0025029061,0.7888798,,,100000,7,-2.9425182764830637e-5
992,,,,,,,,,,,0.0013548182,0.42740515,0.0021498553,0.67961085,-0.0018965374,-0.5988555,-0.0020719056,-0.6542942,0.00249498,0.7863899,,,100000,6,-2.943836949076406e-5
247,0.0028470592,0.8978392,0.0010502514,0.3315056,-0.003048703,-0.961986,,,0.0034701151,1.0958304,0.0013753328,0.43386346,0.0021571096,0.68188566,-0.0019161754,-0.6050539,,,,,,,100000,8,-2.953121341020548e-5
750,,,0.0011001851,0.3472679,-0.0030235345,-0.9540649,0.0037228672,1.1775736,,,0.0013462418,0.42469254,0.0021558795,0.6814996,-0.0019107373,-0.6033376,,,0.002482137,0.7823514,,,100000,8,-2.953121341020548e-5
1009,0.002842309,0.89634985,,,,,,,0.0034411272,1.0866748,0.0013770108,0.43439597,0.0021622975,0.6835387,-0.0019039765,-0.60120237,-0.0020802252,-0.65691686,0.0024675194,0.7777146,,,100000,8,-2.953121341020548e-5
510,,,0.0010760664,0.33965406,-0.003034643,-0.95755845,0.0037090727,1.1731862,0.0034511872,1.0898324,0.0013434147,0.42380193,0.0021700838,0.6859844,-0.0019202653,-0.6063443,-0.0020570955,-0.64963156,,,,,100000,9,-2.9577636762700976e-5
955,0.0028243153,0.89066213,0.0010762541,0.3397167,,,0.0036863997,1.1660064,0.003403374,1.0747265,0.0013584811,0.42854542,,,-0.0019091995,-0.6028506,-0.002085563,-0.6586014,0.0024630409,0.7762942,,,100000,9,-2.9577636762700976e-5
230,,,0.0010771431,0.33999968,-0.0030179447,-0.95230263,,,,,0.0013531774,0.42688456,0.0021449719,0.678054,-0.0019087679,-0.6027168,,,,,,,100000,6,-2.967679999144046e-5
439,0.0028555344,0.90050584,0.0010407063,0.32849795,-0.0030516381,-0.9629142,,,0.003460797,1.0928957,0.0013746108,0.4336357,,,-0.0019122523,-0.6038147,-0.0020581118,-0.6499497,,,,,100000,8,-2.988886631483112e-5
767,0.0028296048,0.892327,0.0010729989,0.33868065,-0.0030536018,-0.9635303,0.0036890812,1.1668527,0.003428486,1.0826341,0.001368489,0.4317004,0.0021678829,0.68528885,-0.0019181623,-0.6056801,,,0.0024546129,0.77365625,,,100000,10,-2.9922111092428594e-5
679,0.0028534015,0.89984083,0.0010646906,0.33606943,-0.003040367,-0.95936954,,,,,0.0013776266,0.4345859,,,-0.001902948,-0.60087854,,,0.0024855002,0.7834129,,,100000,7,-2.996165675672735e-5
422,,,0.0010675675,0.33698255,-0.0030209536,-0.9532542,,,,,0.001352368,0.4266293,,,-0.00190497,-0.60151714,-0.002049432,-0.647213,,,,,100000,6,-3.0034445742455063e-5
875,0.0028320902,0.89311606,0.0011024595,0.34798643,,,0.0037112392,1.1738852,,,0.0013788828,0.4350087,0.0021635466,0.6839248,,,-0.002092282,-0.66072315,0.0024910672,0.7851473,,,100000,8,-3.006769276714394e-5
942,,,0.0010904734,0.34420797,-0.0030266535,-0.95505124,0.0037208328,1.176932,,,0.0013453491,0.42441097,,,-0.0019070192,-0.6021631,-0.0020739092,-0.6549251,0.0024955443,0.7865573,,,100000,8,-3.006769276714394e-5
882,,,0.0010849978,0.34247503,,,,,0.0034375915,1.0855526,0.0013753778,0.43391588,0.0021683807,0.6854498,,,-0.0020739224,-0.6549305,0.0024779323,0.78099,,,100000,7,-3.0080873199223035e-5
355,0.0028497907,0.8987058,0.0010796273,0.34078452,,,,,,,0.0013863556,0.43737042,0.0021523219,0.68037885,,,-0.0020680968,-0.6531032,,,,,100000,6,-3.0153660992793263e-5
962,,,0.0011079974,0.34974024,,,,,,,,,0.002155224,0.6812961,-0.0019131335,-0.6041333,-0.0020730789,-0.65466374,0.002496387,0.7868283,,,100000,6,-3.0153660992793263e-5
959,0.0028380698,0.89499056,0.0010633667,0.33564568,-0.0030566428,-0.964492,0.003687207,1.1662616,0.0034189844,1.0796413,0.0013677344,0.43146238,,,-0.001914229,-0.6044377,-0.0020821895,-0.65753555,0.0024681785,0.7779121,,,100000,10,-3.022016114107018e-5
979,0.0028287882,0.8921006,0.0010817403,0.3414462,,,,,0.0034348757,1.0846887,,,0.0021677236,0.68524224,-0.0019208079,-0.6065547,-0.0020812978,-0.6572548,0.0024688025,0.7781137,,,100000,8,-3.0246519219456758e-5
1013,0.0028558387,0.9006074,,,-0.0030548892,-0.96394444,,,0.0034565874,1.0915427,0.0013860399,0.4372422,0.0021548974,0.68119717,-0.0019090789,-0.60281247,-0.002076988,-0.6558941,0.0024726929,0.7793439,,,100000,9,-3.029294972556329e-5
996,,,,,-0.0030248903,-0.9545002,,,,,0.0013638114,0.43024027,0.0021424163,0.6772568,-0.0019014912,-0.60041857,-0.0020684465,-0.6532012,0.0025002672,0.7880549,,,100000,7,-3.0319306084436448e-5
227,0.002841221,0.8960087,0.0010790691,0.3406082,,,,,,,0.0013641088,0.43032458,0.0021508595,0.6799166,-0.001902355,-0.60069233,,,,,,,100000,6,-3.057091436931003e-5
490,,,0.0011047887,0.34872684,,,0.0037305695,1.1800103,,,0.0013315734,0.4200681,0.002164197,0.68413013,-0.001906773,-0.60208637,-0.0020620655,-0.65120137,,,,,100000,7,-3.0617347190897704e-5
747,0.0028235866,0.8904398,0.0011019431,0.34782335,,,0.003710361,1.1736076,,,0.0013566829,0.4279779,0.0021621773,0.68349206,-0.0019045948,-0.6013984,,,0.0024737108,0.77969575,,,100000,8,-3.0782998576395215e-5
754,,,0.0010844457,0.34230074,,,,,0.003443466,1.087404,0.001353176,0.42688435,0.0021670489,0.685029,-0.0019091195,-0.602826,,,0.0024605724,0.77553755,,,100000,7,-3.0796171854863275e-5
507,0.0028261438,0.89123863,0.0010782843,0.3403547,,,0.003697051,1.1693735,0.0034291744,1.082892,0.001353848,0.4270848,0.0021762208,0.68792576,-0.0019139181,-0.6043405,-0.0020706938,-0.65392154,,,,,100000,9,-3.0889043861392906e-5
879,0.0028456375,0.89737886,0.0010895786,0.34391737,-0.003030797,-0.95634717,0.0037121838,1.1741838,,,0.0013879769,0.4378756,0.002155986,0.68153226,,,-0.0020891144,-0.65972215,0.0024961745,0.7867555,,,100000,9,-3.0889043861392906e-5
886,,,0.001072653,0.33857527,-0.0030346445,-0.9575584,,,0.003453209,1.0904698,0.0013842356,0.43670815,0.0021611042,0.68314755,,,-0.0020705217,-0.6538559,0.0024829565,0.7825721,,,100000,8,-3.0961825028708034e-5
359,0.0028636747,0.9030748,0.0010668352,0.3367435,-0.0030255823,-0.9547031,,,,,0.0013949372,0.44007555,0.0021448059,0.67800057,,,-0.0020649228,-0.6521003,,,,,100000,7,-3.0974996518828846e-5
966,,,0.0010955881,0.34581998,-0.003016131,-0.9517319,,,,,,,0.0021479316,0.6789885,-0.0019183267,-0.6057721,-0.0020695508,-0.653549,0.0025015492,0.7884536,,,100000,7,-3.103460474007669e-5
946,,,0.0010748929,0.33929083,,,,,0.0034339798,1.0844163,0.0013523649,0.42662853,,,-0.0019054139,-0.6016554,-0.00206898,-0.6533694,0.0024740412,0.77976274,,,100000,7,-3.109421296132453e-5
419,0.0028495477,0.8986286,0.0010693627,0.3375498,,,,,,,0.0013632404,0.4300506,,,-0.0018986464,-0.59952086,-0.002063282,-0.65158254,,,,,100000,6,-3.1107382995942956e-5
983,0.0028423737,0.8963757,0.00106882,0.33736476,-0.0030463734,-0.9612525,,,0.0034504563,1.0895945,,,0.0021603974,0.68292403,-0.0019259925,-0.60819083,-0.0020781069,-0.6562464,0.0024738964,0.77971786,,,100000,9,-3.1187090929307715e-5
939,0.0028319317,0.8930656,0.0010922654,0.34477413,,,0.003708369,1.1729794,,,0.0013558707,0.42772168,,,-0.0019007367,-0.6001798,-0.0020874445,-0.6591952,0.0024871146,0.78390056,,,100000,8,-3.1259869115896066e-5
494,,,0.0010924919,0.3448421,-0.0030170213,-0.9520096,0.0037318023,1.1803997,,,0.0013406513,0.42292982,0.0021568409,0.68180245,-0.0019114488,-0.60356176,-0.0020585945,-0.65010446,,,,,100000,8,-3.1438695568208885e-5
231,0.0028553656,0.9004602,0.0010664983,0.33663708,-0.0030309076,-0.95638245,,,,,0.0013728588,0.4330828,0.0021435264,0.67759633,-0.0019073876,-0.6022804,,,,,,,100000,7,-3.145186228925567e-5
993,0.0028505768,0.8989586,,,,,,,,,0.0013746299,0.43364456,0.002148867,0.67929757,-0.0018952211,-0.5984391,-0.0020820696,-0.65749884,0.002491916,0.7854229,,,100000,7,-3.145186228925567e-5
758,,,0.001072051,0.3383852,-0.003040141,-0.95929164,,,0.003459087,1.0923223,0.0013619687,0.42965597,0.0021597145,0.6827083,-0.0019142969,-0.6044597,,,0.0024656358,0.77713203,,,100000,8,-3.1557913202862053e-5
751,0.0028371827,0.89471817,0.0010890652,0.34375528,-0.0030361481,-0.95803463,0.0037113861,1.1739315,,,0.0013657891,0.43084845,0.0021546397,0.68110687,-0.001909547,-0.6029611,,,0.0024787385,0.7812789,,,100000,9,-3.160435682425522e-5
511,0.002839909,0.89557034,0.0010653815,0.33627886,-0.003047249,-0.9615257,0.0036978766,1.1696346,0.0034447834,1.0878063,0.001363077,0.4299941,0.0021689807,0.68563485,-0.0019188182,-0.60588676,-0.0020672567,-0.6528356,,,,,100000,10,-3.165080137468301e-5
943,0.0028456927,0.8973959,0.0010794703,0.34073216,-0.003039191,-0.95899695,0.003709469,1.173327,,,0.0013650492,0.430615,,,-0.0019056994,-0.6017458,-0.0020841258,-0.65814644,0.002492331,0.78554326,,,100000,9,-3.184279447854266e-5
866,,,0.0011011537,0.34757805,,,,,,,0.001372522,0.43301463,0.0021551088,0.68125916,,,-0.00207558,-0.65545344,0.0025022873,0.7886853,,,100000,6,-3.188228212325228e-5
950,,,0.0010625253,0.33538386,-0.0030430725,-0.96021885,,,0.0034496477,1.0893494,0.0013612097,0.42941657,,,-0.0019103627,-0.603217,-0.002065662,-0.652321,0.0024791341,0.78136647,,,100000,8,-3.191556610748769e-5
423,0.0028637534,0.9030991,0.0010569529,0.3336294,-0.0030338417,-0.9573104,,,,,0.0013721436,0.43285716,,,-0.0019036069,-0.6010861,-0.0020599926,-0.6505431,,,,,100000,7,-3.19287280596825e-5
883,0.0028391834,0.8953569,0.0010744764,0.3391514,,,,,0.0034310967,1.0834974,0.0013947783,0.44002563,0.0021673625,0.68512726,,,-0.0020841432,-0.6581531,0.002474701,0.7799703,,,100000,8,-3.209439255980051e-5
997,0.002863775,0.90311164,,,-0.0030374397,-0.9584499,,,,,0.0013834335,0.4364196,0.0021414647,0.67695546,-0.0019002642,-0.6000305,-0.002078885,-0.65649253,0.0024971734,0.7870784,,,100000,8,-3.209439255980051e-5
963,0.0028369634,0.89468014,0.0010978021,0.34651947,,,,,,,,,0.0021541198,0.68094623,-0.0019119722,-0.603766,-0.0020832233,-0.65786237,0.0024932744,0.7858458,,,100000,7,-3.210755272364807e-5
738,,,0.0011005467,0.34738636,,,,,,,0.0013503957,0.42600697,0.0021536723,0.68080515,-0.0019005497,-0.6001214,,,0.0024849982,0.78325504,,,100000,6,-3.2418750749885206e-5
498,,,0.0010767492,0.3398739,,,,,0.003459872,1.0926112,0.0013476918,0.42515522,0.0021680524,0.68534523,-0.001909823,-0.6030477,-0.002053836,-0.64860266,,,,,100000,7,-3.246520205135717e-5
491,0.0028338945,0.89368427,0.0010941988,0.34538144,,,0.0037192092,1.1764061,,,0.0013511442,0.42623153,0.0021630998,0.6837827,-0.0019053367,-0.6016322,-0.002072322,-0.65443534,,,,,100000,8,-3.263087191673897e-5
887,0.002852867,0.8996629,0.0010615702,0.33507448,-0.0030472954,-0.96153975,,,0.0034467378,1.0884225,0.0014039832,0.44292745,0.002159919,0.68277216,,,-0.0020808354,-0.657108,0.0024798545,0.78159326,,,100000,9,-3.273693568228708e-5
1018,,,0.0011000093,0.34721082,,,0.0037027628,1.1711859,0.0034181888,1.0793976,0.0013406592,0.4229325,0.0021789628,0.6887918,-0.001912125,-0.6037733,-0.0020780254,-0.6562239,0.0024676104,0.7777334,,,100000,9,-3.273693568228708e-5
755,0.0028307752,0.8927109,0.0010740057,0.33900282,,,,,0.003437071,1.0853804,0.0013726366,0.43301287,0.0021660975,0.6847276,-0.0019077625,-0.60239685,,,0.0024573512,0.77452105,,,100000,8,-3.275008955161418e-5
870,,,0.0010885034,0.34358174,-0.0030168812,-0.9519649,,,,,0.0013814945,0.43584323,0.0021476008,0.67888325,,,-0.0020723531,-0.6544338,0.0025074445,0.7903092,,,100000,7,-3.282285137928831e-5
967,0.002850154,0.8988308,0.0010849102,0.34244698,-0.0030288482,-0.95573425,,,,,,,0.0021467835,0.6786249,-0.0019172092,-0.6054185,-0.0020799586,-0.6568307,0.0024983408,0.7874412,,,100000,8,-3.2928916003927e-5
930,,,0.0010910557,0.34439605,,,,,,,0.001349682,0.42578185,,,-0.0018968122,-0.5989407,-0.0020707047,-0.6539135,0.0024983753,0.78745145,,,100000,6,-3.2955219376740175e-5
